,Surface Latitude,Surface Longitude,API,Lat Len - Horz Disp,Lat Len - Gross Perf,Year,Depth Total Maximum,Perforation Upper,Perforation Lower,FName_BRISCOE RANCH,FName_BRISCOE RANCH D1,FName_CAGE RANCH,FName_CHITTIM,FName_CYPRESS LANDING,FName_DE WITT,FName_DILWORTH,FName_DOERING RANCH,FName_EAGLEVILLE,FName_GIDDINGS,FName_HAWKVILLE,FName_HAWKVILLE D1,FName_PEARSALL,FName_PILGRIM,FName_PLEASANTON,FName_RED HAWK DIST 1,FName_SACATOSA,FName_SMILEY,FName_SOUTHERN BAY,FName_SUGARKANE,FName_UNNAMED,FName_WILDCAT,PrType_BUXT,PrType_CER,PrType_RCSD,PrType_SAND,PrType_SANDCER,PrType_SANDCERRCCR,PrType_SANDCRRCSD,PrType_SANDRCCR,PrType_SANDRCSD,PrType_SDRCSDCERRCR,FlType_A,FlType_F,FlType_FLUD,FlType_FRAC,FlType_GAFR,FlType_GEL,FlType_KCL,FlType_SLKW,FlType_U,FlType_W,FlType_X-LINKGEL,Proppant Amount,Fluid Amount,Proppant div Fluid,y_true,y_pred,dm,Trt Proppant Type,Trt Fluid Type,Trt N Frac Stages,Date Completion,Liquid,Operator
42013345930000,28.87821944400001,-98.249786111,42013345930000,6202.0,5583.0,2012.0,15315.0,9608.0,15191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6892000.0,4888842.0,1.4097407934230641,0.10644347640464326,0.10303795337677002,0.031993722329466165,SAND,X-LINKGEL,1.0,2012-11-01,57202.0,EOG RESOURCES INC
42013345970000,28.828816600000003,-98.2636834,42013345970000,7367.0,6770.0,2012.0,16540.0,9662.0,16432.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7824000.0,12480426.0,0.6269016778754187,0.07465531170959712,0.13229313492774966,0.7720525425218071,SAND,X-LINKGEL,1.0,2012-11-29,48649.0,MURPHY EX&PR CO-USA
42013346070000,28.87815,-98.249861111,42013346070000,6711.0,6102.0,2013.0,15492.0,9243.0,15345.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6672000.0,4676826.0,1.4266085588816004,0.06334046147007717,0.10769598931074142,0.7002716243489694,SAND,X-LINKGEL,1.0,2013-02-12,37203.0,EOG RESOURCES INC
42013346080000,28.8486777,-98.2898112,42013346080000,6406.0,6036.0,2012.0,15252.0,9216.0,9357.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7566000.0,4793502.0,1.5783867410506967,0.1009162123151502,0.10090918838977814,6.960155569569645e-05,SAND,X-LINKGEL,1.0,2012-11-11,58632.0,EOG RESOURCES INC
42013346090000,28.848761110999998,-98.28986111100001,42013346090000,6492.0,5769.0,2013.0,15553.0,9685.0,15454.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11520000.0,6506514.0,1.77053334550575,0.09789181572742364,0.11766105890274048,0.2019499079510756,SAND,X-LINKGEL,1.0,2013-03-10,54359.0,EOG RESOURCES INC
42013346100000,28.727236100000002,-98.5762056,42013346100000,6028.0,5465.0,2013.0,14622.0,9060.0,14525.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7760000.0,4427472.0,1.7526931847338616,0.10747572321999273,0.09617467224597932,0.10514980160571916,SAND,X-LINKGEL,1.0,2013-02-14,56536.0,EOG RESOURCES INC
42013346110000,28.908675,-98.241936111,42013346110000,6606.0,6280.0,0.0,15662.0,9286.0,15566.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8802000.0,9334080.0,0.9429959888923172,0.15724012215338976,0.1520536243915558,0.032984569655666346,SAND,SLKW,1.0,,95049.0,EOG RESOURCES INC
42013346140000,28.828094444,-98.226186111,42013346140000,7043.0,6501.0,2013.0,16705.0,10097.0,10134.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7466000.0,9486624.0,0.7870028368363708,0.1186821298303949,0.13002490997314453,0.09557277206736396,SAND,X-LINKGEL,1.0,2013-05-30,74266.0,MURPHY EX&PR CO-USA
42013346150000,28.828047222,-98.226244444,42013346150000,7064.0,6501.0,2013.0,16711.0,10062.0,16563.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5228000.0,9648240.0,0.5418604843992272,0.13293050552812738,0.08956976979970932,0.32619100902496123,SAND,GEL,1.0,2013-05-30,83182.0,MURPHY EX&PR CO-USA
42013346160000,28.794019399999996,-98.2376084,42013346160000,6531.0,5981.0,2013.0,16383.0,10234.0,16215.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8230000.0,5037816.0,1.6336444205187328,0.17252130926014572,0.14353106915950775,0.16803860476692445,SAND,X-LINKGEL,1.0,2013-02-17,99321.0,EOG RESOURCES INC
42013346200000,28.680166666999998,-98.78436944399999,42013346200000,7697.0,6602.0,2012.0,15748.0,8742.0,15344.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9252000.0,7819938.0,1.1831295849148675,0.10039067945371473,0.1374986618757248,0.36963573335628985,SANDRCSD,X-LINKGEL,1.0,2012-12-31,63796.0,CABOT OIL & GAS CORP
42013346230000,28.881422221999998,-98.265005556,42013346230000,6371.0,5951.0,2013.0,15160.0,9134.0,15085.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8506000.0,5702130.0,1.4917232683225392,0.1320775152328491,0.12335610389709473,0.06603252128402604,SAND,X-LINKGEL,1.0,2013-01-12,75656.0,EOG RESOURCES INC
42013346240000,28.8813277,-98.26498620000001,42013346240000,6359.0,6060.0,2013.0,15194.0,9040.0,15100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6120000.0,4064718.0,1.50563950561884,0.09893932998779333,0.09539029747247696,0.03587079592871932,SAND,X-LINKGEL,1.0,2013-01-12,57712.0,EOG RESOURCES INC
42013346250000,28.663763899999996,-98.7799223,42013346250000,6311.0,5452.0,2013.0,14385.0,8587.0,14039.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8438000.0,7204806.0,1.1711626933466357,0.14452429069638892,0.16389897465705872,0.13405832242672194,SANDRCCR,X-LINKGEL,1.0,2013-06-18,75844.0,CABOT OIL & GAS CORP
42013346260000,28.663775,-98.7798473,42013346260000,5946.0,5136.0,2013.0,14152.0,8673.0,13809.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6816000.0,6860784.0,0.99347246612049,0.17713355524260654,0.10367897897958757,0.4146847059125177,SANDRCCR,X-LINKGEL,1.0,2013-05-18,87569.0,CABOT OIL & GAS CORP
42013346330000,28.66599444400001,-98.49956666700001,42013346330000,5923.0,5262.0,2014.0,15430.0,10101.0,15363.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7844000.0,7134246.0,1.0994854957342373,0.1231462676309336,0.15889832377433774,0.2903218817037333,SAND,SLKW,1.0,2014-02-12,62373.0,EOG RESOURCES INC
42013346380000,28.737313889,-98.78387777799999,42013346380000,8801.0,8332.0,2013.0,16246.0,7837.0,16169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11944000.0,10198482.0,1.1711546875309482,0.12542659888595875,0.14919732511043549,0.1895190209701032,SANDRCSD,X-LINKGEL,1.0,2013-03-26,100592.0,CABOT OIL & GAS CORP
42013346460000,28.861425,-98.2399584,42013346460000,6380.0,5614.0,2013.0,15360.0,9642.0,15256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6532000.0,7309470.0,0.8936352430477176,0.11491419396713695,0.0995161309838295,0.13399617968613162,SAND,X-LINKGEL,1.0,2013-06-02,62097.0,EOG RESOURCES INC
42013346480000,28.8819083,-98.20318890000001,42013346480000,5509.0,4011.0,2013.0,14930.0,9808.0,13819.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5844000.0,5074314.0,1.1516827693359142,0.14585063677626253,0.13314707577228546,0.08709979801778006,SAND,X-LINKGEL,1.0,2013-06-21,56310.0,EOG RESOURCES INC
42013346510000,28.864752778000003,-98.288694444,42013346510000,8197.0,7036.0,2013.0,16737.0,9434.0,16470.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6008000.0,5835438.0,1.029571387786144,0.023546622847664067,0.1032131090760231,3.383350841594777,SANDRCSD,X-LINKGEL,1.0,2013-03-22,15947.0,OXY U S A INC
42013346520000,28.6885,-98.69383,42013346520000,6898.0,5797.0,2013.0,15356.0,9464.0,15261.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7374000.0,4589550.0,1.60669346667974,0.07298852453205602,0.09076602011919024,0.2435656248856825,SAND,X-LINKGEL,1.0,2013-02-27,40727.0,EOG RESOURCES INC
42013346530000,28.702788889,-98.436322222,42013346530000,7108.0,6630.0,2013.0,16654.0,9936.0,16566.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10790000.0,6987918.0,1.5440936771152725,0.16187787020392982,0.13516715168952942,0.16500537399430132,SAND,X-LINKGEL,1.0,2013-06-15,103306.0,EOG RESOURCES INC
42013346590000,28.832092051999997,-98.388701155,42013346590000,6200.0,5336.0,2013.0,14800.0,8894.0,14230.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4256000.0,2525670.0,1.685097419694576,0.05545754246164589,0.0799989104270935,0.4425253423809807,SAND,X-LINKGEL,1.0,2013-02-24,28484.0,EOG RESOURCES INC
42013346610000,28.649819444000002,-98.513416667,42013346610000,6488.0,5876.0,2013.0,16010.0,10038.0,15914.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8364000.0,5881554.0,1.4220731459746865,0.1826834021839477,0.13793803751468658,0.2449339356194281,SAND,X-LINKGEL,1.0,2013-07-18,103325.0,EOG RESOURCES INC
42013346630000,28.872905499999998,-98.2202195,42013346630000,5914.0,5542.0,2013.0,15089.0,9455.0,14997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8064000.0,6288996.0,1.2822396452470315,0.09344700642169634,0.10051722079515456,0.07566014840060922,SAND,X-LINKGEL,1.0,2013-04-11,49849.0,EOG RESOURCES INC
42013346690000,28.6753,-98.4704334,42013346690000,5070.0,4469.0,2013.0,14650.0,10100.0,14569.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6802000.0,4829034.0,1.408563286156196,0.2761522892866229,0.16007834672927854,0.4203258385334961,SAND,X-LINKGEL,1.0,2013-07-25,118791.0,EOG RESOURCES INC
42013346700000,28.874338899999998,-98.20893620000001,42013346700000,5537.0,5521.0,2013.0,15355.0,9740.0,15261.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7396000.0,5471424.0,1.3517504766583617,0.04703576729448953,0.10658231377601624,1.2659843754372615,SAND,X-LINKGEL,1.0,2013-04-11,24996.0,EOG RESOURCES INC
42013346880000,28.814388899999997,-98.5045139,42013346880000,7188.0,6723.0,2014.0,15312.0,8495.0,15218.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11624000.0,8012214.0,1.4507850139799061,0.0851598491377993,0.12818466126918793,0.5052241469071781,SAND,SLKW,1.0,2014-01-24,55109.0,EOG RESOURCES INC
42013346900000,28.86348610000001,-98.2262862,42013346900000,5520.0,5009.0,2013.0,14610.0,9512.0,14521.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7164000.0,6201930.0,1.1551242919542788,0.09079885028865847,0.108637697994709,0.19646556811390314,SAND,X-LINKGEL,1.0,2013-07-06,43778.0,EOG RESOURCES INC
42013346910000,28.740330556,-98.31404444399999,42013346910000,5839.0,5161.0,2013.0,15620.0,10135.0,15296.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4208000.0,3983574.0,1.0563378513867197,0.08084368910134758,0.07976632565259932,0.013326500320855257,SAND,X-LINKGEL,1.0,2013-08-04,40161.0,PIONEER NAT RES USA
42013346920000,28.7402469,-98.3138532,42013346920000,5609.0,5731.0,2013.0,15948.0,10062.0,15793.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4440000.0,4653348.0,0.9541517204387034,0.08791619526583372,0.0863780826330185,0.017495213801785,SAND,GEL,1.0,2013-08-04,48498.0,PIONEER NAT RES USA
42013346970000,28.8634305,-98.2261973,42013346970000,6125.0,5464.0,2013.0,15390.0,9833.0,15297.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7684000.0,7594440.0,1.0117928379182666,0.11888835315589966,0.11119816452264786,0.06468412110282612,SAND,X-LINKGEL,1.0,2013-07-11,62528.0,EOG RESOURCES INC
42013347020000,28.858805699999998,-98.3068198,42013347020000,5542.0,4994.0,2013.0,14116.0,9030.0,14024.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7036000.0,6852972.0,1.0267078283699391,0.1162370186689781,0.12020862847566605,0.034168200906789965,SAND,X-LINKGEL,1.0,2013-06-30,55875.0,EOG RESOURCES INC
42013347030000,28.858866600000002,-98.3067362,42013347030000,6084.0,5509.0,2013.0,14800.0,9202.0,14711.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7020000.0,6631002.0,1.0586635322987386,0.1299733347921334,0.1080031394958496,0.16903617446933075,SAND,X-LINKGEL,1.0,2013-06-25,68921.0,EOG RESOURCES INC
42013347080000,28.680082000000002,-98.4920572,42013347080000,6257.0,5502.0,2013.0,15599.0,10002.0,15504.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8146000.0,9530010.0,0.8547734997130119,0.2319747120598737,0.1373511701822281,0.4079045557915072,SAND,X-LINKGEL,1.0,2013-09-06,122853.0,EOG RESOURCES INC
42013347100000,28.87865,-98.2284445,42013347100000,5122.0,4638.0,2013.0,14207.0,9481.0,14119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6702000.0,5473650.0,1.2244114987257129,0.11063051976820427,0.13686245679855347,0.237113023470476,SAND,SLKW,1.0,2013-07-18,49389.0,EOG RESOURCES INC
42013347110000,28.688616600000003,-98.58041390000001,42013347110000,7460.0,6760.0,2013.0,16421.0,9554.0,16314.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10390000.0,8699922.0,1.1942635807539423,0.15566963767528574,0.15323244035243988,0.015656215041302143,SAND,SLKW,1.0,2013-09-20,101292.0,EOG RESOURCES INC
42013347120000,28.688616600000003,-98.5803028,42013347120000,7447.0,6857.0,2013.0,16462.0,9499.0,16356.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10396000.0,8672958.0,1.1986683205430029,0.14901312087837446,0.15935102105140686,0.06937577115420776,SAND,SLKW,1.0,2013-09-26,98352.0,EOG RESOURCES INC
42013347330000,28.807916600000002,-98.3137278,42013347330000,7777.0,7306.0,2013.0,16930.0,9535.0,16841.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9954000.0,8901312.0,1.1182621168654687,0.11020261372712988,0.1245509684085846,0.13019976746633552,SAND,X-LINKGEL,1.0,2013-07-23,77499.0,EOG RESOURCES INC
42013347380000,28.75775,-98.801516667,42013347380000,8425.0,7694.0,2013.0,15740.0,7921.0,11798.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10958000.0,9672684.0,1.132881008001502,0.15254903910180856,0.13518483936786652,0.11382700170502864,SANDRCSD,X-LINKGEL,1.0,2013-11-23,112976.0,CABOT OIL & GAS CORP
42013347560000,28.863894399999996,-98.2899834,42013347560000,6946.0,6524.0,2013.0,15828.0,9220.0,15744.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11110000.0,10062360.0,1.1041147404783769,0.1485868556982438,0.1509353071451187,0.01580524357850507,SAND,X-LINKGEL,1.0,2013-09-18,93308.0,EOG RESOURCES INC
42013347580000,28.689938899999998,-98.538975,42013347580000,7303.0,6490.0,2013.0,16450.0,9875.0,16365.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10246000.0,9144912.0,1.1204044391023118,0.21197965932836607,0.16970735788345334,0.19941678168012808,SAND,SLKW,1.0,2013-12-03,132423.0,EOG RESOURCES INC
42013347650000,28.85031660000001,-98.2373417,42013347650000,7434.0,6301.0,2014.0,16630.0,10103.0,16404.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,666031.0,869949.0,0.765597753431523,0.0760719850947773,0.09113489091396333,0.19800858095683047,SAND,SLKW,1.0,2014-03-11,46138.0,EOG RESOURCES INC
42013347660000,28.689052778,-98.786188889,42013347660000,6640.0,6050.0,2013.0,14549.0,8351.0,13804.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8096000.0,7582176.0,1.0677673533297038,0.04136040393977131,0.11853159219026566,1.8658228861321184,SANDRCSD,X-LINKGEL,1.0,2013-11-26,24086.0,CABOT OIL & GAS CORP
42013347680000,28.9100333,-98.2279695,42013347680000,6272.0,5739.0,2014.0,15264.0,9440.0,15179.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8324000.0,7290738.0,1.1417225526414472,0.12605333657956733,0.1285180300474167,0.019552782454858683,SAND,SLKW,1.0,2014-02-18,69633.0,EOG RESOURCES INC
42013347690000,28.909972200000002,-98.22805,42013347690000,6105.0,5433.0,2014.0,15000.0,9480.0,14913.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7222000.0,7113834.0,1.015205021652178,0.10010423364068896,0.1161772832274437,0.1605631350662636,SAND,SLKW,1.0,2014-02-18,52350.0,EOG RESOURCES INC
42013347730000,28.6923166,-98.5378806,42013347730000,7137.0,6490.0,2013.0,16330.0,9753.0,16243.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10292000.0,8985018.0,1.145462368578449,0.17241165966608268,0.2059510797262192,0.19453104346361366,SAND,SLKW,1.0,2013-12-10,107705.0,EOG RESOURCES INC
42013347770000,28.6854666,-98.59893890000001,42013347770000,6374.0,5576.0,2014.0,15368.0,9701.0,15277.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11124000.0,9069900.0,1.2264743822974895,0.1729674731235628,0.16188503801822662,0.06407236519793072,SAND,FLUD,1.0,2014-02-23,92835.0,EOG RESOURCES INC
42013347790000,28.6911055,-98.52179170000001,42013347790000,7339.0,6662.0,2013.0,16523.0,9772.0,16434.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10426000.0,8991612.0,1.1595251218580158,0.18236650148254466,0.13284751772880554,0.2715355251714298,SAND,FLUD,1.0,2013-12-20,116943.0,EOG RESOURCES INC
42013347800000,28.685425,-98.5988389,42013347800000,6354.0,5582.0,2014.0,15313.0,9641.0,15223.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11124000.0,9299052.0,1.1962509726797959,0.15569788998885853,0.16013869643211365,0.0285219436408091,SAND,FLUD,1.0,2014-02-23,83656.0,EOG RESOURCES INC
42013347810000,28.791444444,-98.164613889,42013347810000,7640.0,7039.0,2014.0,18220.0,11100.0,18139.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6914160.0,5685984.0,1.2160006078103631,0.12699897985197928,0.13713200390338898,0.07978823186784659,SAND,X-LINKGEL,36.0,2014-01-14,86047.0,XTO ENERGY INC
42013347860000,28.686463899999996,-98.5867945,42013347860000,6682.0,6046.0,2014.0,15675.0,9526.0,15572.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10834000.0,9413292.0,1.150925733526592,0.16300450156109098,0.1402921974658966,0.13933544090917166,SAND,FLUD,1.0,2014-02-04,94862.0,EOG RESOURCES INC
42013347870000,28.841725,-98.2964167,42013347870000,5854.0,5325.0,2014.0,14780.0,9371.0,14696.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9502000.0,7783650.0,1.2207640374374489,0.14789702334555274,0.13552288711071014,0.0836672432948916,SAND,X-LINKGEL,1.0,2014-01-12,75806.0,EOG RESOURCES INC
42013347890000,28.689780556,-98.51099190000001,42013347890000,6284.0,5710.0,2014.0,15563.0,9760.0,15470.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11298000.0,8544060.0,1.3223221747038294,0.16091551183935898,0.17992718517780304,0.11814692767110793,SAND,SLKW,1.0,2014-01-18,88442.0,EOG RESOURCES INC
42013347930000,28.6647018,-98.72914109999999,42013347930000,6465.0,5766.0,2014.0,14875.0,9014.0,14780.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10504000.0,8621970.0,1.2182830605998398,0.14558891565578094,0.1705697774887085,0.17158491579118804,SAND,SLKW,1.0,2014-02-10,80803.0,EOG RESOURCES INC
42013347940000,28.664724,-98.72924722200001,42013347940000,6462.0,5661.0,2014.0,14861.0,9105.0,14766.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10178000.0,8203986.0,1.2406164515639104,0.10955198873329414,0.16817989945411682,0.5351606246377979,SAND,SLKW,1.0,2014-02-10,59695.0,EOG RESOURCES INC
42013348020000,28.685219444,-98.6100619,42013348020000,6265.0,5724.0,2014.0,15271.0,9451.0,15175.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9722000.0,8099868.0,1.2002664734783333,0.1353061887941185,0.13767383992671967,0.01749846887050961,SAND,FLUD,1.0,2014-03-21,74549.0,EOG RESOURCES INC
42013348030000,28.6851316,-98.61002222200001,42013348030000,6220.0,5505.0,2014.0,15100.0,9472.0,14977.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9158000.0,8397102.0,1.0906143571913265,0.1375844962860662,0.14308464527130127,0.03997651722181793,SAND,X-LINKGEL,1.0,2014-03-21,72904.0,EOG RESOURCES INC
